date,sentiment
2012-08-03,-0.03205
2012-08-04,-0.026398
2012-08-05,-0.058796
2012-08-06,-0.043617
2012-08-07,-0.012628
2012-08-08,-0.019836
2012-08-09,-0.079583
2012-08-10,-0.043705
2012-08-11,0.003602
2012-08-12,-0.037083
2012-08-13,-0.036059
2012-08-14,0.024765
2012-08-15,-0.030032
2012-08-16,-0.030917
2012-08-17,-0.041085
2012-08-18,-0.048362
2012-08-19,0.003721
2012-08-20,-0.037767
2012-08-21,-0.010917
2012-08-22,-0.053413
2012-08-23,-0.05378
2012-08-24,0.000376
2012-08-25,-0.044417
2012-08-26,-0.03629
2012-08-27,0.000738
2012-08-28,-0.050836
2012-08-29,-0.062228
2012-08-30,0.019129
2012-08-31,-0.06109
2012-09-01,-0.105012
2012-09-02,-0.058822
2012-09-03,-0.051093
2012-09-04,-0.074927
2012-09-05,-0.029606
2012-09-06,-0.000582
2012-09-07,-0.015109
2012-09-08,-0.049966
2012-09-09,-0.039571
2012-09-10,-0.032722
2012-09-11,-0.048149
2012-09-12,-0.019997
2012-09-13,-0.014164
2012-09-14,-0.035724
2012-09-15,0.001001
2012-09-16,-0.030055
2012-09-17,-0.033491
2012-09-18,-0.003442
2012-09-19,-0.021971
2012-09-20,-0.062424
2012-09-21,-0.041302
2012-09-22,-0.013247
2012-09-23,-0.046268
2012-09-24,-0.012284
2012-09-25,-0.015583
2012-09-26,-0.002719
2012-09-27,-0.061358
2012-09-28,-0.038965
2012-09-29,-0.025522
2012-09-30,-0.030985
2012-10-01,-0.016552
2012-10-02,-0.022311
2012-10-03,-0.009007
2012-10-04,0.013846
2012-10-05,-0.011565
2012-10-06,-0.052411
2012-10-07,-0.005051
2012-10-08,-0.031479
2012-10-09,-0.029076
2012-10-10,-0.016085
2012-10-11,-0.043157
2012-10-12,-0.006406
2012-10-13,-0.065682
2012-10-14,-0.090742
2012-10-15,-0.015773
2012-10-16,-0.030311
2012-10-17,-0.068801
2012-10-18,-0.017608
2012-10-19,0.003599
2012-10-20,-0.010002
2012-10-21,-0.057837
2012-10-22,-0.022215
2012-10-23,-0.026598
2012-10-24,-0.040665
2012-10-25,-0.004598
2012-10-26,-0.015391
2012-10-27,-0.079588
2012-10-28,-0.060628
2012-10-29,0.019665
2012-10-30,-0.088182
2012-10-31,-0.011732
2012-11-01,-0.037298
2012-11-02,-0.04098
2012-11-03,-0.094993
2012-11-04,-0.123023
2012-11-05,-0.055661
2012-11-06,-0.023432
2012-11-07,-0.010942
2012-11-08,-0.040999
2012-11-09,-0.002265
2012-11-10,-0.017104
2012-11-11,0.035412
2012-11-12,0.001108
2012-11-13,-0.018696
2012-11-14,-0.020751
2012-11-15,-0.019376
2012-11-16,-0.062627
2012-11-17,-0.102652
2012-11-18,0.033456
2012-11-19,0.001148
2012-11-20,-0.016126
2012-11-21,-0.016838
2012-11-22,-0.020955
2012-11-23,0.007849
2012-11-24,-0.088562
2012-11-25,-0.051752
2012-11-26,-0.012962
2012-11-27,-0.032593
2012-11-28,-0.006911
2012-11-29,-0.036087
2012-11-30,-0.005129
2012-12-01,-0.001366
2012-12-02,-0.073838
2012-12-03,-0.025588
2012-12-04,-0.037144
2012-12-05,-0.030906
2012-12-06,-0.013874
2012-12-07,-0.034466
2012-12-08,-0.036748
2012-12-09,-0.077286
2012-12-10,0.020384
2012-12-11,-0.060953
2012-12-12,-0.017323
2012-12-13,0.021135
2012-12-14,-0.033702
2012-12-15,-0.032517
2012-12-16,-0.013767
2012-12-17,-0.010571
2012-12-18,0.017807
2012-12-19,-0.023102
2012-12-20,-0.014148
2012-12-21,0.013959
2012-12-22,-0.053155
2012-12-23,-0.012411
2012-12-24,-0.038175
2012-12-25,-0.045228
2012-12-26,-0.037054
2012-12-27,0.024835
2012-12-28,0.000299
2012-12-29,-0.062993
2012-12-30,-0.034823
2012-12-31,0.004419
2013-01-01,-0.015042
2013-01-02,0.027834
2013-01-03,0.00805
2013-01-04,-0.015447
2013-01-05,-0.054976
2013-01-06,-0.093691
2013-01-07,-0.025162
2013-01-08,-0.023037
2013-01-09,-0.023265
2013-01-10,0.009643
2013-01-11,-0.073939
2013-01-12,-0.074349
2013-01-13,-0.041879
2013-01-14,-0.002977
2013-01-15,-0.007478
2013-01-16,-0.031327
2013-01-17,-0.033872
2013-01-18,-0.02615
2013-01-19,-0.049891
2013-01-20,-0.037901
2013-01-21,-0.011615
2013-01-22,0.004278
2013-01-23,-0.007584
2013-01-24,-0.026872
2013-01-25,-0.014726
2013-01-26,-0.055066
2013-01-27,-0.035154
2013-01-28,-0.03147
2013-01-29,-0.00027
2013-01-30,-0.009463
2013-01-31,-0.025951
2013-02-01,-0.013212
2013-02-02,-0.065458
2013-02-03,-0.024876
2013-02-04,-0.032643
2013-02-05,-0.033207
2013-02-06,-0.035863
2013-02-07,0.022099
2013-02-08,0.008157
2013-02-09,-0.099428
2013-02-10,0.013727
2013-02-11,-0.015479
2013-02-12,0.022169
2013-02-13,-0.027587
2013-02-14,7e-05
2013-02-15,-0.030542
2013-02-16,-0.002404
2013-02-17,-0.01403
2013-02-18,-0.070057
2013-02-19,0.01272
2013-02-20,-0.042884
2013-02-21,-0.037081
2013-02-22,-0.031471
2013-02-23,-0.09061
2013-02-24,-0.081772
2013-02-25,-0.007496
2013-02-26,0.009615
2013-02-27,-0.006923
2013-02-28,-0.003519
2013-03-01,-0.040115
2013-03-02,-0.058315
2013-03-03,-0.018632
2013-03-04,-0.013378
2013-03-05,-0.013888
2013-03-06,0.012398
2013-03-07,-0.019809
2013-03-08,0.001645
2013-03-09,0.005764
2013-03-10,-0.022996
2013-03-11,-0.022433
2013-03-12,-0.049283
2013-03-13,0.010977
2013-03-14,-0.065793
2013-03-15,-0.004372
2013-03-16,-0.066908
2013-03-17,-0.043504
2013-03-18,-0.020886
2013-03-19,-0.00433
2013-03-20,0.001887
2013-03-21,-0.015734
2013-03-22,-0.013376
2013-03-23,-0.025077
2013-03-24,-0.029301
2013-03-25,0.012765
2013-03-26,-0.030846
2013-03-27,-0.019576
2013-03-28,-0.023531
2013-03-29,0.031582
2013-03-30,-0.028573
2013-03-31,-0.086676
2013-04-01,-0.021746
2013-04-02,0.023017
2013-04-03,-0.005583
2013-04-04,0.024803
2013-04-05,0.000269
2013-04-06,-0.009172
2013-04-07,-0.04922
2013-04-08,-0.04376
2013-04-09,-0.003931
2013-04-10,-0.015206
2013-04-11,-0.013219
2013-04-12,-0.025224
2013-04-13,-0.005352
2013-04-14,0.017389
2013-04-15,-0.045273
2013-04-16,-0.017969
2013-04-17,-0.022814
2013-04-18,0.002947
2013-04-19,0.016677
2013-04-20,-0.078711
2013-04-21,-0.065338
2013-04-22,-0.00328
2013-04-23,-0.003339
2013-04-24,-0.033543
2013-04-25,-0.051593
2013-04-26,-0.041976
2013-04-27,0.014448
2013-04-28,-0.034567
2013-04-29,0.012601
2013-04-30,-0.046724
2013-05-01,-0.019654
2013-05-02,-0.006812
2013-05-03,-0.023908
2013-05-04,-0.026362
2013-05-05,0.00035
2013-05-06,-0.00244
2013-05-07,-0.045688
2013-05-08,-0.050494
2013-05-09,-0.016043
2013-05-10,-0.004123
2013-05-11,-0.044675
2013-05-12,-0.016702
2013-05-13,-0.024296
2013-05-14,-0.011469
2013-05-15,0.023113
2013-05-16,-0.031505
2013-05-17,-0.042628
2013-05-18,-0.055022
2013-05-19,-0.027181
2013-05-20,-0.013626
2013-05-21,-0.004709
2013-05-22,-0.012379
2013-05-23,-0.027958
2013-05-24,0.002165
2013-05-25,-0.03889
2013-05-26,-0.103703
2013-05-27,-0.016219
2013-05-28,-0.039145
2013-05-29,-0.068947
2013-05-30,-0.014752
2013-05-31,-0.054021
2013-06-01,-0.058387
2013-06-02,-0.045357
2013-06-03,-0.051685
2013-06-04,0.000278
2013-06-05,0.002857
2013-06-06,-0.030854
2013-06-07,-0.038307
2013-06-08,-0.042793
2013-06-09,-0.061636
2013-06-10,-0.007491
2013-06-11,-0.026317
2013-06-12,-0.005925
2013-06-13,-0.004052
2013-06-14,-0.036731
2013-06-15,-0.020661
2013-06-16,0.020781
2013-06-17,-0.027523
2013-06-18,-0.00427
2013-06-19,-0.073493
2013-06-20,-0.05146
2013-06-21,0.032433
2013-06-22,-0.044231
2013-06-23,-0.013163
2013-06-24,-0.017846
2013-06-25,-0.023413
2013-06-26,-0.036254
2013-06-27,0.002989
2013-06-28,-0.039362
2013-06-29,-0.041813
2013-06-30,-0.015792
2013-07-01,-0.01792
2013-07-02,0.001171
2013-07-03,-0.022523
2013-07-04,-0.038619
2013-07-05,-0.063227
2013-07-06,-0.034398
2013-07-07,-0.055941
2013-07-08,0.016278
2013-07-09,-0.012793
2013-07-10,-0.021029
2013-07-11,-0.057803
2013-07-12,-0.029135
2013-07-13,-0.080027
2013-07-14,-0.041033
2013-07-15,-0.002653
2013-07-16,0.001904
2013-07-17,-0.056435
2013-07-18,-0.035353
2013-07-19,0.012559
2013-07-20,-0.052154
2013-07-21,-0.042031
2013-07-22,-0.030247
2013-07-23,-0.024368
2013-07-24,-0.023577
2013-07-25,-0.02966
2013-07-26,-0.087513
2013-07-27,-0.007404
2013-07-28,-0.014222
2013-07-29,-0.036875
2013-07-30,0.007585
2013-07-31,-0.010834
2013-08-01,-0.003833
2013-08-02,-0.002428
2013-08-03,-0.136454
2013-08-04,-0.065552
2013-08-05,-0.048693
2013-08-06,-0.019043
2013-08-07,-0.029225
2013-08-08,-0.004477
2013-08-09,-0.022055
2013-08-10,-0.061681
2013-08-11,-0.085869
2013-08-12,-0.005946
2013-08-13,-0.038865
2013-08-14,-0.044787
2013-08-15,-0.016246
2013-08-16,-0.01837
2013-08-17,-0.077648
2013-08-18,-0.096226
2013-08-19,-0.023626
2013-08-20,-0.015746
2013-08-21,-0.009623
2013-08-22,-0.014081
2013-08-23,-0.029487
2013-08-24,-0.109251
2013-08-25,-0.051042
2013-08-26,0.006046
2013-08-27,0.006466
2013-08-28,-0.03388
2013-08-29,-0.025432
2013-08-30,0.012861
2013-08-31,-0.03676
2013-09-01,-0.026671
2013-09-02,-0.059381
2013-09-03,-0.023818
2013-09-04,-0.016007
2013-09-05,-0.029815
2013-09-06,-0.043868
2013-09-07,-0.055654
2013-09-08,-0.026634
2013-09-09,-0.00966
2013-09-10,-0.034424
2013-09-11,0.002359
2013-09-12,-0.050013
2013-09-13,0.022476
2013-09-14,-0.039105
2013-09-15,-0.016402
2013-09-16,-0.008962
2013-09-17,-0.029907
2013-09-18,-0.042397
2013-09-19,-0.031989
2013-09-20,-0.027764
2013-09-21,-0.024432
2013-09-22,0.021184
2013-09-23,-0.027722
2013-09-24,0.015496
2013-09-25,0.020114
2013-09-26,-0.079643
2013-09-27,-0.002517
2013-09-28,-0.094067
2013-09-29,-0.000651
2013-09-30,-0.033636
2013-10-01,0.00444
2013-10-02,-0.044243
2013-10-03,-0.031614
2013-10-04,-0.017338
2013-10-05,0.006949
2013-10-06,-0.004307
2013-10-07,0.015814
2013-10-08,-0.010792
2013-10-09,-0.020359
2013-10-10,0.002463
2013-10-11,-0.059689
2013-10-12,-0.049004
2013-10-13,-0.031101
2013-10-14,0.006053
2013-10-15,-0.017195
2013-10-16,-0.032409
2013-10-17,-0.014827
2013-10-18,-0.028582
2013-10-19,-0.014887
2013-10-20,-0.022897
2013-10-21,-0.010699
2013-10-22,-0.020073
2013-10-23,0.001083
2013-10-24,-0.02173
2013-10-25,-0.040344
2013-10-26,-0.049594
2013-10-27,-0.041977
2013-10-28,-0.005478
2013-10-29,-0.022184
2013-10-30,-0.004047
2013-10-31,-0.009789
2013-11-01,-0.035611
2013-11-02,-0.047009
2013-11-03,-0.001045
2013-11-04,-0.043055
2013-11-05,-0.057905
2013-11-06,0.024903
2013-11-07,-0.028617
2013-11-08,-0.042439
2013-11-09,-0.038684
2013-11-10,0.021783
2013-11-11,-0.022932
2013-11-12,-0.00074
2013-11-13,-0.036471
2013-11-14,-0.022613
2013-11-15,-0.048907
2013-11-16,-0.0269
2013-11-17,-0.020337
2013-11-18,0.003254
2013-11-19,0.038224
2013-11-20,-0.039263
2013-11-21,-0.025562
2013-11-22,0.019927
2013-11-23,-0.037938
2013-11-24,-0.144754
2013-11-25,-0.020791
2013-11-26,0.033251
2013-11-27,-0.007987
2013-11-28,-0.008323
2013-11-29,-0.083669
2013-11-30,-0.072407
2013-12-01,0.020179
2013-12-02,-0.015013
2013-12-03,-0.032969
2013-12-04,-0.042061
2013-12-05,-0.018021
2013-12-06,-0.020207
2013-12-07,0.040505
2013-12-08,-0.026698
2013-12-09,-0.002995
2013-12-10,0.002218
2013-12-11,0.002223
2013-12-12,-0.015296
2013-12-13,0.007232
2013-12-14,0.01637
2013-12-15,-0.02047
2013-12-16,-0.017726
2013-12-17,0.010012
2013-12-18,-0.004494
2013-12-19,-0.03309
2013-12-20,-0.002054
2013-12-21,-0.056244
2013-12-22,-0.054526
2013-12-23,0.012578
2013-12-24,-0.017799
2013-12-25,0.007
2013-12-26,-0.030177
2013-12-27,-0.027463
2013-12-28,-0.061415
2013-12-29,-0.04411
2013-12-30,0.005708
2013-12-31,0.023854
2014-01-01,-0.083394
2014-01-02,0.037623
2014-01-03,0.004839
2014-01-04,-0.054067
2014-01-05,-0.031363
2014-01-06,-0.027775
2014-01-07,-0.010602
2014-01-08,-0.009908
2014-01-09,0.038714
2014-01-10,-0.047037
2014-01-11,-0.046046
2014-01-12,-0.050417
2014-01-13,-0.027954
2014-01-14,0.013376
2014-01-15,-0.004832
2014-01-16,0.006694
2014-01-17,-0.044356
2014-01-18,-0.017502
2014-01-19,-0.051112
2014-01-20,-0.013437
2014-01-21,-0.024483
2014-01-22,-0.06028
2014-01-23,-0.004632
2014-01-24,-0.000858
2014-01-25,-0.00705
2014-01-26,-0.014111
2014-01-27,-0.048913
2014-01-28,-0.001796
2014-01-29,0.00065
2014-01-30,-0.020447
2014-01-31,-0.04798
2014-02-01,-0.079387
2014-02-02,-0.039428
2014-02-03,-0.023313
2014-02-04,-0.019411
2014-02-05,-0.024703
2014-02-06,-0.030769
2014-02-07,0.027813
2014-02-08,-0.009267
2014-02-09,-0.026956
2014-02-10,0.010618
2014-02-11,-0.025359
2014-02-12,-0.041572
2014-02-13,-0.076508
2014-02-14,0.004032
2014-02-15,0.003545
2014-02-16,-0.088762
2014-02-17,-0.00469
2014-02-18,0.002822
2014-02-19,-0.00139
2014-02-20,-0.069987
2014-02-21,-0.011788
2014-02-22,-0.0648
2014-02-23,-0.08319
2014-02-24,-0.021728
2014-02-25,-0.041198
2014-02-26,-0.000506
2014-02-27,-0.0074
2014-02-28,-0.001749
2014-03-01,-0.064808
2014-03-02,-0.101145
2014-03-03,-0.018015
2014-03-04,-0.03669
2014-03-05,-0.029217
2014-03-06,-0.037789
2014-03-07,-0.050213
2014-03-08,-0.031813
2014-03-09,-0.024118
2014-03-10,-0.023598
2014-03-11,0.004292
2014-03-12,-0.039945
2014-03-13,-0.018061
2014-03-14,-0.023769
2014-03-15,-0.042484
2014-03-16,-0.081627
2014-03-17,-0.037271
2014-03-18,-0.023555
2014-03-19,-0.011326
2014-03-20,-0.03358
2014-03-21,-0.015968
2014-03-22,-0.02876
2014-03-23,-0.024988
2014-03-24,-0.019924
2014-03-25,-0.027692
2014-03-26,-0.021928
2014-03-27,-0.030329
2014-03-28,-0.00234
2014-03-29,-0.00639
2014-03-30,-0.046526
2014-03-31,-0.055772
2014-04-01,-0.003478
2014-04-02,-0.024318
2014-04-03,-0.037111
2014-04-04,-0.01851
2014-04-05,-0.038954
2014-04-06,-0.03683
2014-04-07,-0.026402
2014-04-08,-0.013536
2014-04-09,0.012768
2014-04-10,-0.007588
2014-04-11,-0.02294
2014-04-12,-0.044052
2014-04-13,-0.037242
2014-04-14,-0.019048
2014-04-15,-0.011634
2014-04-16,-0.0082
2014-04-17,0.0171
2014-04-18,-0.084708
2014-04-19,-0.076432
2014-04-20,-0.151158
2014-04-21,-0.027355
2014-04-22,0.012085
2014-04-23,-0.029729
2014-04-24,-0.060214
2014-04-25,-0.1058
2014-04-26,-0.08845
2014-04-27,-0.188377
2014-04-28,-0.020209
2014-04-29,-0.053082
2014-04-30,-0.03838
2014-05-01,-0.060244
2014-05-02,-0.019609
2014-05-03,-0.073903
2014-05-04,-0.052927
2014-05-05,-0.055398
2014-05-06,-0.032172
2014-05-07,-0.012778
2014-05-08,-0.032533
2014-05-09,-0.029505
2014-05-10,-0.08313
2014-05-11,-0.078122
2014-05-12,-0.042808
2014-05-13,-0.00961
2014-05-14,-0.002837
2014-05-15,-0.024109
2014-05-16,-0.088544
2014-05-17,-0.052387
2014-05-18,-0.109558
2014-05-19,-0.048307
2014-05-20,0.028073
2014-05-21,-0.089423
2014-05-22,-0.139192
2014-05-23,-0.054091
2014-05-24,-0.065757
2014-05-25,-0.066709
2014-05-26,-0.064902
2014-05-27,-0.033862
2014-05-28,-0.024689
2014-05-29,-0.048073
2014-05-30,-0.043179
2014-05-31,-0.129212
2014-06-01,-0.114928
2014-06-02,-0.110382
2014-06-03,-0.060707
2014-06-04,-0.072404
2014-06-05,-0.063118
2014-06-06,-0.087493
2014-06-07,-0.045716
2014-06-08,-0.123403
2014-06-09,-0.050943
2014-06-10,-0.020556
2014-06-11,-0.011789
2014-06-12,-0.055787
2014-06-13,-0.039077
2014-06-14,-0.077179
2014-06-15,-0.034399
2014-06-16,-0.045634
2014-06-17,0.002558
2014-06-18,-0.132533
2014-06-19,-0.069593
2014-06-20,-0.02906
2014-06-21,-0.081863
2014-06-22,-0.022297
2014-06-23,-0.04348
2014-06-24,-0.072969
2014-06-25,-0.095903
2014-06-26,-0.089088
2014-06-27,-0.090092
2014-06-28,-0.057259
2014-06-29,-0.144162
2014-06-30,-0.127276
2014-07-01,0.020631
2014-07-02,-0.026268
2014-07-03,-0.048044
2014-07-04,-0.046755
2014-07-05,-0.056779
2014-07-06,-0.107591
2014-07-07,-0.060835
2014-07-08,-0.118026
2014-07-09,-0.072276
2014-07-10,-0.12546
2014-07-11,-0.079785
2014-07-12,-0.055745
2014-07-13,-0.112886
2014-07-14,0.021438
2014-07-15,-0.074047
2014-07-16,-0.112323
2014-07-17,-0.009091
2014-07-18,-0.09103
2014-07-19,-0.111961
2014-07-20,-0.174193
2014-07-21,0.021234
2014-07-22,-0.07804
2014-07-23,-0.047947
2014-07-24,-0.076188
2014-07-25,-0.036321
2014-07-26,-0.102097
2014-07-27,-0.113293
2014-07-28,-0.093496
2014-07-29,0.031111
2014-07-30,-0.075038
2014-07-31,-0.100286
2014-08-01,-0.060217
2014-08-02,-0.153693
2014-08-03,-0.167398
2014-08-04,-0.116198
2014-08-05,-0.006111
2014-08-06,-0.048831
2014-08-07,-0.045999
2014-08-08,0.017809
2014-08-09,-0.080419
2014-08-10,-0.108485
2014-08-11,-0.12658
2014-08-12,-0.044554
2014-08-13,-0.049934
2014-08-14,-0.021649
2014-08-15,-0.087586
2014-08-16,-0.107487
2014-08-17,-0.111074
2014-08-18,-0.093727
2014-08-19,-0.116275
2014-08-20,-0.121055
2014-08-21,-0.126626
2014-08-22,-0.066484
2014-08-23,-0.121483
2014-08-24,-0.147139
2014-08-25,-0.001187
2014-08-26,-0.017289
2014-08-27,-0.075269
2014-08-28,-0.098231
2014-08-29,-0.055602
2014-08-30,-0.13469
2014-08-31,-0.075645
2014-09-01,-0.104127
2014-09-02,-0.047174
2014-09-03,-0.018449
2014-09-04,-0.082437
2014-09-05,-0.063319
2014-09-06,-0.126577
2014-09-07,-0.08425
2014-09-08,-0.077132
2014-09-09,-0.083934
2014-09-10,-0.051771
2014-09-11,-0.103887
2014-09-12,-0.070808
2014-09-13,-0.089369
2014-09-14,-0.11728
2014-09-15,-0.050402
2014-09-16,-0.038019
2014-09-17,-0.039247
2014-09-18,0.001702
2014-09-19,-0.019382
2014-09-20,-0.095122
2014-09-21,-0.088661
2014-09-22,-0.10053
2014-09-23,-0.073377
2014-09-24,-0.132035
2014-09-25,-0.10432
2014-09-26,-0.105333
2014-09-27,-0.082925
2014-09-28,-0.090838
2014-09-29,-0.049506
2014-09-30,-0.118704
2014-10-01,-0.117381
2014-10-02,-0.002644
2014-10-03,-0.11104
2014-10-04,-0.199925
2014-10-05,-0.124236
2014-10-06,-0.003498
2014-10-07,-0.12569
2014-10-08,-0.043178
2014-10-09,-0.121451
2014-10-10,-0.045069
2014-10-11,-0.085102
2014-10-12,-0.113313
2014-10-13,-0.079312
2014-10-14,-0.034222
2014-10-15,-0.079569
2014-10-16,-0.036171
2014-10-17,-0.099276
2014-10-18,-0.12324
2014-10-19,-0.150474
2014-10-20,-0.006366
2014-10-21,-0.00851
2014-10-22,-0.109403
2014-10-23,-0.096363
2014-10-24,-0.115763
2014-10-25,-0.066066
2014-10-26,-0.148824
2014-10-27,-0.168531
2014-10-28,-0.041843
2014-10-29,-0.075687
2014-10-30,-0.091672
2014-10-31,-0.156783
2014-11-01,-0.087828
2014-11-02,-0.0893
2014-11-03,-0.027787
2014-11-04,-0.097173
2014-11-05,-0.171148
2014-11-06,-0.05187
2014-11-07,-0.096705
2014-11-08,-0.086137
2014-11-09,-0.06169
2014-11-10,-0.013541
2014-11-11,-0.002826
2014-11-12,-0.028418
2014-11-13,-0.062067
2014-11-14,-0.063799
2014-11-15,-0.104778
2014-11-16,-0.086698
2014-11-17,-0.02385
2014-11-18,0.009794
2014-11-19,-0.074952
2014-11-20,-0.154115
2014-11-21,-0.039213
2014-11-22,-0.036296
2014-11-23,-0.095605
2014-11-24,-0.03854
2014-11-25,0.010072
2014-11-26,-0.045142
2014-11-27,-0.016698
2014-11-28,-0.12356
2014-11-29,-0.118482
2014-11-30,-0.137086
2014-12-01,0.016686
2014-12-02,-0.033662
2014-12-03,-0.108331
2014-12-04,-0.122162
2014-12-05,-0.030941
2014-12-06,-0.140483
2014-12-07,-0.099243
2014-12-08,-0.075266
2014-12-09,-0.027719
2014-12-10,-0.004933
2014-12-11,-0.048187
2014-12-12,-0.039487
2014-12-13,-0.112901
2014-12-14,-0.100307
2014-12-15,-0.031104
2014-12-16,-0.012679
2014-12-17,0.015661
2014-12-18,-0.123683
2014-12-19,-0.03399
2014-12-20,0.002772
2014-12-21,-0.074735
2014-12-22,-0.059741
2014-12-23,-0.14258
2014-12-24,-0.004086
2014-12-25,-0.111471
2014-12-26,-0.030271
2014-12-27,-0.021761
2014-12-28,-0.105027
2014-12-29,-0.005053
2014-12-30,-0.026058
2014-12-31,-0.035445
2015-01-01,-0.080123
2015-01-02,-0.167985
2015-01-03,-0.055188
2015-01-04,-0.073655
2015-01-05,-0.100563
2015-01-06,0.027153
2015-01-07,-0.110272
2015-01-08,-0.037366
2015-01-09,-0.065071
2015-01-10,-0.086072
2015-01-11,-0.09197
2015-01-12,0.010217
2015-01-13,-0.007945
2015-01-14,-0.0132
2015-01-15,-0.017204
2015-01-16,-0.097903
2015-01-17,-0.143329
2015-01-18,-0.052551
2015-01-19,-0.078913
2015-01-20,-0.034237
2015-01-21,-0.040324
2015-01-22,-0.122606
2015-01-23,-0.07817
2015-01-24,-0.099096
2015-01-25,-0.100324
2015-01-26,-0.082292
2015-01-27,-0.017562
2015-01-28,-0.00347
2015-01-29,-0.050247
2015-01-30,-0.053689
2015-01-31,-0.092416
2015-02-01,-0.015423
2015-02-02,-0.029684
2015-02-03,-0.04307
2015-02-04,-0.036383
2015-02-05,-0.023025
2015-02-06,-0.060622
2015-02-07,-0.108488
2015-02-08,-0.033954
2015-02-09,0.029192
2015-02-10,-0.066849
2015-02-11,-0.046252
2015-02-12,-0.124635
2015-02-13,-0.055602
2015-02-14,-0.051524
2015-02-15,-0.164316
2015-02-16,-0.07126
2015-02-17,-0.040458
2015-02-18,-0.035568
2015-02-19,-0.018931
2015-02-20,-0.009362
2015-02-21,-0.159332
2015-02-22,-0.090084
2015-02-23,-0.01393
2015-02-24,-0.041885
2015-02-25,-0.045042
2015-02-26,-0.031786
2015-02-27,-0.031729
2015-02-28,-0.143085
2015-03-01,-0.098586
2015-03-02,-0.010064
2015-03-03,-0.097731
2015-03-04,-0.043245
2015-03-05,-0.109454
2015-03-06,-0.041485
2015-03-07,-0.131196
2015-03-08,-0.120459
2015-03-09,-0.0824
2015-03-10,0.003075
2015-03-11,-0.084503
2015-03-12,-0.121734
2015-03-13,-0.102804
2015-03-14,-0.067313
2015-03-15,-0.128732
2015-03-16,-0.087302
2015-03-17,-0.025474
2015-03-18,-0.048384
2015-03-19,-0.127366
2015-03-20,-0.124042
2015-03-21,-0.139497
2015-03-22,-0.137899
2015-03-23,-0.03911
2015-03-24,0.049992
2015-03-25,-0.09977
2015-03-26,-0.037954
2015-03-27,-0.117653
2015-03-28,-0.039319
2015-03-29,0.005923
2015-03-30,-0.106694
2015-03-31,-0.061614
2015-04-01,0.005832
2015-04-02,-0.072874
2015-04-03,-0.054604
2015-04-04,-0.079446
2015-04-05,-0.059662
2015-04-06,-0.000635
2015-04-07,-0.050579
2015-04-08,-0.141792
2015-04-09,-0.05241
2015-04-10,0.006739
2015-04-11,-0.117765
2015-04-12,-0.045378
2015-04-13,0.000367
2015-04-14,-0.072405
2015-04-15,-0.081055
2015-04-16,-0.065482
2015-04-17,-0.080499
2015-04-18,-0.048723
2015-04-19,-0.100748
2015-04-20,-0.009216
2015-04-21,-0.010895
2015-04-22,-0.04197
2015-04-23,-0.008513
2015-04-24,-0.01067
2015-04-25,-0.095211
2015-04-26,-0.098119
2015-04-27,-0.049278
2015-04-28,0.000779
2015-04-29,-0.014776
2015-04-30,-0.076928
2015-05-01,-0.033543
2015-05-02,-0.112278
2015-05-03,-0.070087
2015-05-04,-0.0163
2015-05-05,-0.081439
2015-05-06,0.035749
2015-05-07,0.030468
2015-05-08,-0.020258
2015-05-09,-0.066269
2015-05-10,-0.049944
2015-05-11,-0.042367
2015-05-12,-0.003894
2015-05-13,-0.02355
2015-05-14,-0.009289
2015-05-15,-0.015303
2015-05-16,-0.111667
2015-05-17,-0.098477
2015-05-18,0.00831
2015-05-19,-0.078346
2015-05-20,-0.057888
2015-05-21,-0.031773
2015-05-22,-0.095804
2015-05-23,-0.098943
2015-05-24,-0.131531
2015-05-25,-0.026288
2015-05-26,-0.078858
2015-05-27,-0.043381
2015-05-28,-0.026268
2015-05-29,0.045107
2015-05-30,-0.132204
2015-05-31,-0.073789
2015-06-01,-0.050696
2015-06-02,-0.020947
2015-06-03,-0.089403
2015-06-04,-0.041329
2015-06-05,-0.026352
2015-06-06,-0.133721
2015-06-07,-0.003392
2015-06-08,0.001285
2015-06-09,-0.029186
2015-06-10,-0.091285
2015-06-11,-0.127386
2015-06-12,-0.056199
2015-06-13,-0.079165
2015-06-14,-0.048853
2015-06-15,-0.045087
2015-06-16,-0.037193
2015-06-17,-0.037843
2015-06-18,-0.085839
2015-06-19,-0.071937
2015-06-20,-0.073832
2015-06-21,-0.05928
2015-06-22,0.000516
2015-06-23,-0.021645
2015-06-24,0.006944
2015-06-25,-0.096345
2015-06-26,-0.002043
2015-06-27,-0.077456
2015-06-28,-0.082068
2015-06-29,-0.041775
2015-06-30,-0.001625
2015-07-01,-0.019512
2015-07-02,-0.050787
2015-07-03,-0.092291
2015-07-04,-0.051059
2015-07-05,-0.068926
2015-07-06,-0.024488
2015-07-07,-0.061669
2015-07-08,-0.055002
2015-07-09,-0.171626
2015-07-10,-0.115698
2015-07-11,-0.119171
2015-07-12,-0.082251
2015-07-13,-0.06713
2015-07-14,-0.090242
2015-07-15,-0.100293
2015-07-16,-0.069191
2015-07-17,-0.111527
2015-07-18,-0.140464
2015-07-19,-0.110727
2015-07-20,-0.179039
2015-07-21,-0.099625
2015-07-22,-0.126412
2015-07-23,-0.213091
2015-07-24,-0.139177
2015-07-25,-0.160502
